,t,y,v_{y},v_{x},x
1336,267.6,-0.056525872,0.049307996,-0.010404376,0.610805201
1337,267.8,-0.047264287,0.047991033,-0.017064931,0.604155865
1338,268,-0.037329459,0.058887872,0.005645313,0.603979229
1339,268.2,-0.023709138,0.064217244,0.004819186,0.60641399
1340,268.4,-0.011642561,0.061661763,-0.002507548,0.605906903
1341,268.6,0.000955567,0.107920497,-0.067411048,0.60541097
1342,268.8,0.031525638,0.137275545,-0.081158322,0.578942484
1343,269,0.055865785,0.076023168,-0.007334385,0.572947642
1344,269.2,0.061934905,0.044739103,0.0130479,0.57600873
1345,269.4,0.073761426,0.054567934,0.016107183,0.578166802
1346,269.6,0.083762078,0.046776208,0.00985709,0.582451603
1347,269.8,0.092471909,0.051925084,0.000758607,0.582109638
1348,270,0.104532112,0.063996185,0.008564249,0.582755046
1349,270.2,0.118070383,0.069169294,0.008828993,0.585535338
1350,270.4,0.13219983,0.05246432,0.000805891,0.586286643
1351,270.6,0.139056111,0.0467185,0.00666251,0.585857694
1352,270.8,0.15088723,0.065280416,-0.001158301,0.588951647
1353,271,0.165168278,0.065992605,-0.002928094,0.585394374
1354,271.2,0.177284271,0.063019848,0.014474886,0.587780409
1355,271.4,0.190376217,0.05435166,0.017893044,0.591184328
1356,271.6,0.199024936,0.035744468,0.009137974,0.594937627
1357,271.8,0.204674004,0.050305381,-0.015082119,0.594839517
1358,272,0.219147088,0.061662735,-0.014928529,0.588904779
1359,272.2,0.229339098,0.053772171,0.014402545,0.588868106
1360,272.4,0.240655956,0.053329836,0.021311631,0.594665797
1361,272.6,0.250671033,0.053106208,0.000440291,0.597392758
1362,272.8,0.26189844,0.043877603,-0.008732683,0.594841914
1363,273,0.268222074,0.040324306,0.00856113,0.593899685
1364,273.2,0.278028162,0.041264034,0.011453849,0.598266366
1365,273.4,0.284727688,0.041614206,0.003909788,0.598481225
1366,273.6,0.294673844,0.060232553,-0.000800954,0.599830281
1367,273.8,0.308820709,0.072421832,-0.000951604,0.598160843
1368,274,0.323642577,0.068438107,-8.44E-05,0.599449639
1369,274.2,0.336195952,0.068143877,-0.001511213,0.598127065
1370,274.4,0.350900128,0.067263062,-0.008614637,0.598845154
1371,274.6,0.363101177,0.059070317,-0.014281783,0.59468121
1372,274.8,0.374528255,0.053406727,-0.000503054,0.593132441
1373,275,0.384463868,0.055572108,0.001348233,0.594479989
1374,275.2,0.396757098,0.048677604,-0.007168829,0.593671734
1375,275.4,0.403934909,0.036989491,0.00245321,0.591612457
1376,275.6,0.411552894,0.043411851,0.002244607,0.594653018
1377,275.8,0.42129965,0.049209314,-1.15E-05,0.5925103
1378,276,0.43123662,0.04393493,0.0116823,0.594648408
1379,276.2,0.438873622,0.05006363,0.006113974,0.59718322
1380,276.4,0.451262072,0.059302258,0.003514872,0.597093998
1381,276.6,0.462594525,0.046269689,0.011061937,0.598589168
1382,276.8,0.469769948,0.04802773,0.011463888,0.601518772
1383,277,0.481805617,0.050037749,0.009055808,0.603174724
1384,277.2,0.489785047,0.038642777,0.018239704,0.605141095
1385,277.4,0.497262728,0.059013667,0.014216272,0.610470605
1386,277.6,0.513390514,0.069198889,-0.004178127,0.610827604
1387,277.8,0.524942284,0.04509124,-0.005420262,0.608799354
1388,278,0.53142701,0.035717218,0.006002705,0.6086595
1389,278.2,0.539229171,0.046302466,0.007264147,0.611200436
1390,278.4,0.549947996,0.05601522,0.006580544,0.611565158
1391,278.6,0.561635259,0.067930844,0.014614042,0.613832654
1392,278.8,0.577120334,0.053971506,0.014863052,0.617410775
1393,279,0.583223861,0.049390061,0.008119042,0.619777875
1394,279.2,0.596876358,0.055658773,0.019927563,0.620658392
1395,279.4,0.60548737,0.054782926,0.02222055,0.6277489
1396,279.6,0.618789529,0.056621941,0.00337895,0.629546612
1397,279.8,0.628136147,0.044322021,0.010570529,0.62910048
1398,280,0.636518337,0.053692494,0.027254932,0.633774823
1399,280.2,0.649613144,0.060947847,0.011670346,0.640002453
1400,280.4,0.660897476,0.056105191,-0.002597444,0.638442962
1401,280.6,0.672055221,0.051546695,-0.004486266,0.638963475
1402,280.8,0.681516154,0.049356162,-0.004370212,0.636648456
1403,281,0.691797685,0.048495674,0.005822498,0.63721539
1404,281.2,0.700914423,0.058401808,-0.00097915,0.638977455
1405,281.4,0.715158409,0.053014155,0.008625586,0.63682373
1406,281.6,0.722120086,0.053933159,0.01946385,0.642427689
1407,281.8,0.736731672,0.058826096,0.00725834,0.64460927
1408,282,0.745650524,0.06022228,-9.09E-05,0.645331025
1409,282.2,0.760820584,0.058573631,-0.012697737,0.644572912
1410,282.4,0.769079976,0.055127105,-0.021246644,0.640251931
1411,282.6,0.782871426,0.057112439,-0.015565029,0.636074254
1412,282.8,0.791924952,0.045591368,-0.008802646,0.634025919
1413,283,0.801107973,0.052990486,-0.004104035,0.632553195
1414,283.2,0.813121146,0.052161574,0.010283575,0.632384305
1415,283.4,0.821972603,0.050639632,0.023544954,0.636666625
1416,283.6,0.833376999,0.045061332,0.015406891,0.641802287
1417,283.8,0.839997136,0.049390285,0.018547512,0.642829381
1418,284,0.853133113,0.038282495,0.015370845,0.649221292
1419,284.2,0.855310134,-0.072368903,-0.001593885,0.64897772
1420,284.4,0.824185552,-0.177753483,0.005435421,0.648583738
1421,284.6,0.784208741,-0.207225933,0.005143048,0.651151888
1422,284.8,0.741295178,-0.204561982,-0.008660756,0.650640957
1423,285,0.702383948,-0.186603093,0.007544342,0.647687586
1424,285.2,0.666653941,-0.17230269,-0.002443787,0.653658694
1425,285.4,0.633462872,-0.186281086,-0.013809356,0.646710071
1426,285.6,0.592141507,-0.18792999,-0.004934366,0.648134951
1427,285.8,0.558290876,-0.179609358,-0.010083339,0.644736324
1428,286,0.520297764,-0.213644799,-0.004841737,0.644101616
1429,286.2,0.472832957,-0.212275394,-0.002999084,0.64279963
1430,286.4,0.435387607,-0.203393428,-0.00625506,0.642901982
1431,286.6,0.391475585,-0.197383919,-0.004053756,0.640297606
1432,286.8,0.356434039,-0.187477721,0.013687582,0.64128048
1433,287,0.316484497,-0.185964656,0.011441211,0.645772638
1434,287.2,0.282048177,-0.175049377,-0.009357709,0.645856964
1435,287.4,0.246464746,-0.187657409,-0.001291401,0.642029555
1436,287.6,0.206985213,-0.186510906,0.018611872,0.645340404
1437,287.8,0.171860384,-0.18301953,0.017238262,0.649474303
1438,288,0.133777401,-0.189994996,-0.000681372,0.652235709
1439,288.2,0.095862385,-0.17972957,0.006411637,0.649201754
1440,288.4,0.061885573,-0.179424172,0.022972144,0.654800364
1441,288.6,0.024092717,-0.186052744,0.008906139,0.658390612
1442,288.8,-0.012535524,-0.181795078,0.006915904,0.658362819
1443,289,-0.048625315,-0.1875893,0.006226484,0.661156974
1444,289.2,-0.087571244,-0.190404348,-5.48E-05,0.660853413
1445,289.4,-0.124787054,-0.180947879,0.005442633,0.661135037
1446,289.6,-0.159950396,-0.191698942,0.012313936,0.663030466
1447,289.8,-0.20146663,-0.195449872,0.022010539,0.666060612
1448,290,-0.238130345,-0.196922246,0.02409488,0.671834681
1449,290.2,-0.280235528,-0.199837099,0.001830622,0.675698563
1450,290.4,-0.318065185,-0.184914204,-0.009705119,0.67256693
1451,290.6,-0.35420121,-0.192618201,-0.002609976,0.671816516
1452,290.8,-0.395112465,-0.196970742,-0.008457789,0.67152294
1453,291,-0.432989507,-0.180620605,0.004099567,0.6684334
1454,291.2,-0.467360707,-0.181064557,-0.000634907,0.673162767
1455,291.4,-0.50541533,-0.181812769,-0.006125752,0.668179437
1456,291.6,-0.540085815,-0.184635255,-0.000709563,0.670712466
1457,291.8,-0.579269432,-0.192816094,-0.004449071,0.667895612
1458,292,-0.617212252,-0.198076151,0.002777559,0.668932837
1459,292.2,-0.658499892,-0.208720267,0.011605644,0.669006635
1460,292.4,-0.700700359,-0.189498063,0.004399168,0.673575095
1461,292.6,-0.734299117,-0.182393162,0.000835482,0.670766303
1462,292.8,-0.773657624,-0.193479365,0.007972336,0.673909288
1463,293,-0.811690863,-0.184470716,0.00714416,0.673955237
1464,293.2,-0.84744591,-0.198567572,0.022044989,0.676766952
1465,293.4,-0.891117892,-0.191204089,0.017695334,0.682773233
1466,293.6,-0.923927546,-0.177899886,0.009120179,0.683845085
1467,293.8,-0.962277846,-0.211688297,0.00819747,0.686421304
1468,294,-1.008602865,-0.199938159,0.002548221,0.687124073
1469,294.2,-1.04225311,-0.182809236,-0.004499505,0.687440593
1470,294.4,-1.081726559,-0.190311895,-0.004271384,0.685324272
1471,294.6,-1.118377868,-0.122404001,0.00529579,0.685732039
1472,294.8,-1.130688159,-0.063144622,0.004094205,0.687442587
1473,295,-1.143635716,-0.066551289,0.006235371,0.687369721
1474,295.2,-1.157308675,-0.063696669,0.00639896,0.689936736
1475,295.4,-1.169114384,-0.09025275,0.00638714,0.689929305
1476,295.6,-1.193409775,-0.151479194,0.017816839,0.692491592
1477,295.8,-1.229706062,-0.166896003,0.015636367,0.69705604
1478,296,-1.260168176,-0.048658711,0.006974114,0.698746138
1479,296.2,-1.249169546,0.058189234,0.005846216,0.699845686
1480,296.4,-1.236892482,0.054344081,0.001277502,0.701084625
1481,296.6,-1.227431914,0.058129122,0.001295013,0.700356687
1482,296.8,-1.213640834,0.053388777,0.009829028,0.70160263
1483,297,-1.206076403,0.050515608,0.029500028,0.704288298
1484,297.2,-1.19343459,0.065560511,0.026091911,0.713402641
1485,297.4,-1.179852199,0.067557168,0.009639625,0.714725062
1486,297.6,-1.166411723,0.042253555,0.006989462,0.717258491
1487,297.8,-1.162950777,0.051314392,0.000729931,0.717520847
1488,298,-1.145885966,0.07550684,0.001288335,0.717550464
1489,298.2,-1.132748041,0.057410134,0.006235995,0.718036181
1490,298.4,-1.122921912,0.054445927,0.004941143,0.720044862
1491,298.6,-1.11096967,0.056758167,-0.004645513,0.720012638
1492,298.8,-1.100218646,0.056976843,0.002011349,0.718186657
1493,299,-1.088178933,0.074152444,0.006621407,0.720817178
1494,299.2,-1.070557668,0.07078117,-8.87E-05,0.72083522
1495,299.4,-1.059866465,0.056914891,0.002521043,0.720781689
1496,299.6,-1.047791712,0.060337903,0.006561291,0.721843637
1497,299.8,-1.035731304,0.065855263,0.00410512,0.723406206
1498,300,-1.021449606,0.037753771,0.002111908,0.723485685
1499,300.2,-1.020629795,0.028322829,0.001623986,0.724250969
1500,300.4,-1.010120475,0.058732503,-0.000759039,0.724135279
1501,300.6,-0.997136794,0.096240311,-0.00495582,0.723947354
1502,300.8,-0.971624351,0.083732733,-0.013064103,0.722152951
1503,301,-0.963643701,0.038154059,-0.003183045,0.718721713
1504,301.2,-0.956362727,0.03991524,0.007174407,0.720879733
1505,301.4,-0.947677605,0.055500207,0.003976572,0.721591475
1506,301.6,-0.934162644,0.054437216,-0.000157158,0.722470362
1507,301.8,-0.925902718,0.043188261,-0.009644168,0.721528612
1508,302,-0.91688734,0.06055439,-0.000361266,0.718612695
1509,302.2,-0.901680962,0.062348661,0.009294009,0.721384106
1510,302.4,-0.891947875,0.063802105,-0.009860476,0.722330299
1511,302.6,-0.87616012,0.058645174,-0.016758601,0.717439916
1512,302.8,-0.868489806,0.041803477,-0.010638451,0.715626859
1513,303,-0.859438729,0.055264954,-0.006597791,0.713184535
1514,303.2,-0.846383824,0.070660304,-0.002124449,0.712987742
1515,303.4,-0.831174608,0.049375614,-0.000899493,0.712334755
1516,303.6,-0.826633579,0.041739543,-0.001128316,0.712627945
1517,303.8,-0.814478791,0.041375138,-0.004324478,0.711883429
1518,304,-0.810083523,0.037968067,-0.007374405,0.710898154
1519,304.2,-0.799291564,0.047119914,-0.023551316,0.708933667
1520,304.4,-0.791235558,0.062963319,-0.019048115,0.701477627
1521,304.6,-0.774106237,0.071695087,0.001112219,0.701314421
1522,304.8,-0.762557523,0.042086637,-0.01083512,0.701922515
1523,305,-0.757271582,0.05398744,-0.016811391,0.696980373
1524,305.2,-0.740962547,0.076356689,-0.007772175,0.695197958
1525,305.4,-0.726728906,0.065036659,-0.002473201,0.693871503
1526,305.6,-0.714947883,0.062166034,0.003038622,0.694208678
1527,305.8,-0.701862492,0.070456,0.003524751,0.695086952
1528,306,-0.686765483,0.074604791,-0.001539057,0.695618578
1529,306.2,-0.672020576,0.067713978,-0.002750442,0.694471329
1530,306.4,-0.659679892,0.055340447,-0.001679264,0.694518402
1531,306.6,-0.649884397,0.054054283,-0.007906061,0.693799623
1532,306.8,-0.638058179,0.056135864,-0.011109661,0.691355977
1533,307,-0.627430052,0.049887057,-0.003121329,0.689355759
1534,307.2,-0.618103356,0.052307985,0.006565928,0.690107446
1535,307.4,-0.606506858,0.049724505,0.009660243,0.69198213
1536,307.6,-0.598213554,0.044389627,-0.004541585,0.693971543
1537,307.8,-0.588751007,0.065059588,-0.009388296,0.690165496
1538,308,-0.572189719,0.062479363,-0.00102385,0.690216225
1539,308.2,-0.563759261,0.040898726,0.00259453,0.689755956
1540,308.4,-0.555830229,0.05260164,0.007333522,0.691254037
1541,308.6,-0.542718605,0.05866785,0.003974475,0.692689365
1542,308.8,-0.532363089,0.044311803,-0.002376674,0.692843827
1543,309,-0.524993884,0.046343604,-0.003126632,0.691738695
1544,309.2,-0.513825647,0.049715268,0.003726495,0.691593174
1545,309.4,-0.505107777,0.046864275,0.004925203,0.693229294
1546,309.6,-0.495079937,0.084722516,0.007932114,0.693563255
1547,309.8,-0.47121877,0.082206029,-0.003089958,0.696402139
1548,310,-0.462197525,0.043201935,-0.008439891,0.692327271
1549,310.2,-0.453937996,0.047613883,0.014968199,0.693026183
1550,310.4,-0.443151972,0.058788038,0.013932728,0.698314551
1551,310.6,-0.430422781,0.056781562,-0.001059895,0.698599274
1552,310.8,-0.420439347,0.042525662,-0.000276547,0.697890593
1553,311,-0.413412516,0.041140117,0.009114383,0.698488655
1554,311.2,-0.4039833,0.040396145,0.024442983,0.701536346
1555,311.4,-0.397254058,0.090869098,0.031195429,0.708265848
1556,311.6,-0.367635661,0.095204918,0.007124026,0.714014518
1557,311.8,-0.359172091,0.054025507,-0.005333122,0.711115459
1558,312,-0.346025459,0.05023547,0.000290465,0.711881269
1559,312.2,-0.339077903,0.045116033,0.003570899,0.711231645
1560,312.4,-0.327979046,0.050967246,0.008613957,0.713309629
1561,312.6,-0.318691005,0.050887303,0.001421583,0.714677228
1562,312.8,-0.307624125,0.037890094,0.001967449,0.713878262
1563,313,-0.303534967,0.041562921,8.42E-05,0.715464207
1564,313.2,-0.290998956,0.039929274,-0.001218332,0.713911941
1565,313.4,-0.287563258,0.059411926,0.009718585,0.714976875
1566,313.6,-0.267234186,0.073240654,-0.001241883,0.717799375
1567,313.8,-0.258266996,0.050018691,-0.008638764,0.714480121
1568,314,-0.24722671,0.057125879,-0.001525518,0.714343869
1569,314.2,-0.235416644,0.068667822,-0.005332136,0.713869914
1570,314.4,-0.219759581,0.069320895,-0.005614701,0.712211015
1571,314.6,-0.207688286,0.063673178,-0.000308519,0.711624034
1572,314.8,-0.19429031,0.061607785,-0.000560434,0.712087607
1573,315,-0.183045172,0.059734483,0.001011143,0.71139986
1574,315.2,-0.170396516,0.049170386,0.002521507,0.712492064
1575,315.4,-0.163377018,0.048913853,0.005300998,0.712408463
1576,315.6,-0.150830975,0.064611158,0.006821437,0.714612463
1577,315.8,-0.137532555,0.067560458,0.003952595,0.715137038
1578,316,-0.123806792,0.063075696,0.000838714,0.716193501
1579,316.2,-0.112302277,0.050997915,-0.002634346,0.715472523
1580,316.4,-0.103407626,0.057983127,0.004023422,0.715139763
1581,316.6,-0.089109026,0.080773629,0.016957481,0.717081892
1582,316.8,-0.071098175,0.060871963,0.004488584,0.721922755
1583,317,-0.064760241,0.033042279,-0.009475605,0.718877326
1584,317.2,-0.057881263,0.041731604,0.000443948,0.718132513
1585,317.4,-0.048067599,0.043126584,0.001902414,0.719054905
1586,317.6,-0.040630629,0.032555292,0.005453321,0.718893479
1587,317.8,-0.035045482,0.044036756,0.007648518,0.721236233
1588,318,-0.023015927,0.042170106,0.001989857,0.721952886
1589,318.2,-0.01817744,0.027432964,-0.006110866,0.722032176
1590,318.4,-0.012042742,0.029467704,-0.007757629,0.71950854
1591,318.6,-0.006390358,0.071495533,0.012002532,0.718929124
1592,318.8,0.016555472,0.076511357,0.009957982,0.724309553
1593,319,0.024214185,0.049636731,-0.004548896,0.722912317
1594,319.2,0.036410164,0.070506476,-0.000972441,0.722489995
1595,319.4,0.052416775,0.07078908,-0.012728697,0.72252334
1596,319.6,0.064725796,0.059806225,-0.01551445,0.717398516
1597,319.8,0.076339265,0.052488939,-0.00020751,0.71631756
1598,320,0.085721372,0.040030206,-0.002975351,0.717315512
1599,320.2,0.092351347,0.034151213,-0.004989114,0.71512742
1600,320.4,0.099381857,0.059485371,0.001694393,0.715319866
1601,320.6,0.116145496,0.074416905,0.00090518,0.715805178
1602,320.8,0.129148619,0.062667127,-0.009932729,0.715681938
1603,321,0.141212346,0.049651742,-0.002065927,0.711832086
1604,321.2,0.149009315,0.05184856,0.008548079,0.714855568
1605,321.4,0.16195177,0.054672224,0.009128126,0.715251317
1606,321.6,0.170878205,0.046378107,0.024263202,0.718506818
1607,321.8,0.180503013,0.056847503,0.01541874,0.724956598
1608,322,0.193617206,0.054308558,-0.00054644,0.724674314
1609,322.2,0.202226436,0.062662846,-0.005915034,0.724738022
1610,322.4,0.218682344,0.069250227,-0.011419516,0.7223083
1611,322.6,0.229926527,0.048704692,-0.008368004,0.720170215
1612,322.8,0.238164221,0.048332535,-0.002484432,0.718961099
1613,323,0.249259541,0.053302511,-0.007446944,0.719176443
1614,323.2,0.259485226,0.052367368,-0.005177832,0.715982321
1615,323.4,0.270206488,0.057392924,-0.000395498,0.71710531
1616,323.6,0.282442396,0.051334303,-0.002142703,0.715824122
1617,323.8,0.290740209,0.035035184,0.006392937,0.716248229
1618,324,0.296456469,0.04461491,0.007034754,0.718381297
1619,324.2,0.308586173,0.070420159,0.014626225,0.71906213
1620,324.4,0.324624533,0.060492372,0.009748913,0.724231787
1621,324.6,0.332783122,0.054898834,-0.001684707,0.722961696
1622,324.8,0.346584066,0.063406338,0.00051254,0.723557904
1623,325,0.358145657,0.063895789,0.003500615,0.723166711
1624,325.2,0.372142382,0.066963136,0.004190441,0.72495815
1625,325.4,0.384930911,0.054121035,0.012433305,0.724842888
1626,325.6,0.393790795,0.04204633,0.013393925,0.729931472
1627,325.8,0.401749443,0.065011741,0.00803204,0.730200458
1628,326,0.419795492,0.073801768,0.011423947,0.733144288
1629,326.2,0.431270151,0.053471882,-9.61E-05,0.734770037
1630,326.4,0.441184244,0.054625035,0.00963174,0.733105844
1631,326.6,0.453120165,0.062320039,0.001002189,0.738622733
1632,326.8,0.46611226,0.0587694,-0.00809575,0.733506719
1633,327,0.476627925,0.050198436,0.004917881,0.735384433
1634,327.2,0.486191634,0.057721863,0.007148278,0.735473872
1635,327.4,0.49971667,0.110968989,0.022019059,0.738243744
1636,327.6,0.53057923,0.073548622,-0.006317675,0.744281495
1637,327.8,0.529136119,0.018568236,-0.015604719,0.735716674
1638,328,0.538006525,0.045166153,0.008976015,0.738039608
1639,328.2,0.54720258,0.046898014,0.001743518,0.73930708
1640,328.4,0.55676573,0.044582457,0.007810868,0.738737015
1641,328.6,0.565035563,0.047027526,0.023183911,0.742431427
1642,328.8,0.57557674,0.044856439,0.024697698,0.74801058
1643,329,0.582978138,0.050247766,0.017915226,0.752310506
1644,329.2,0.595675847,0.060548777,-0.002637246,0.75517667
1645,329.4,0.607197649,0.04018039,-0.007915551,0.751255608
1646,329.6,0.611748003,-0.020900198,0.017961526,0.75201045
1647,329.8,0.59883757,-0.053625082,0.018045465,0.758440218
1648,330,0.59029797,-0.048890938,0.002049011,0.759228635
1649,330.2,0.579281195,-0.078105649,-0.010864896,0.759259823
1650,330.4,0.559055711,-0.072543942,-0.021117392,0.754882677
1651,330.6,0.550263618,-0.057670986,-0.016770667,0.750812866
1652,330.8,0.535987317,-0.052970798,-0.005534714,0.74817441
1653,331,0.529075299,-0.02988794,0.023399401,0.74859898
1654,331.2,0.524032141,-0.090595862,-0.007309902,0.757534171
1655,331.4,0.492836954,-0.111939988,-0.032311989,0.745675019
1656,331.6,0.479256146,-0.059642802,-0.004966628,0.744609375
1657,331.8,0.468979833,-0.069532922,0.000396718,0.743688368
1658,332,0.451442977,-0.084006711,0.002623016,0.744768062
1659,332.2,0.435377148,-0.058698334,-0.002774109,0.744737575
1660,332.4,0.427963643,-0.045280495,0.001651678,0.743658418
1661,332.6,0.41726495,-0.067323436,0.002577311,0.745398246
1662,332.8,0.401034269,-0.078300648,0.000411675,0.744689343
1663,333,0.385944691,-0.073019413,0.008041685,0.745562916
1664,333.2,0.371826504,-0.06763013,-0.003472352,0.747906017
1665,333.4,0.358892639,-0.063354032,-0.015406805,0.744173975
1666,333.6,0.346484891,-0.053669529,-0.006772582,0.741743294
1667,333.8,0.337424827,-0.060398278,-0.000976386,0.741464942
1668,334,0.32232558,-0.094255889,-0.007914115,0.74135274
1669,334.2,0.299722472,-0.086793653,-0.003911472,0.738299296
1670,334.4,0.287608118,-0.056977408,0.004604439,0.739788151
1671,334.6,0.276931509,-0.053087622,0.001116308,0.740141072
1672,334.8,0.26637307,-0.061262551,0.000831083,0.740234674
1673,335,0.252426488,-0.064709834,0.008423375,0.740473505
1674,335.2,0.240489136,-0.058029586,0.019892582,0.743604024
1675,335.4,0.229214654,-0.050633104,0.021892104,0.748430538
1676,335.6,0.220235895,-0.052543931,0.010396882,0.752360866
1677,335.8,0.208197082,-0.067072214,-0.000740617,0.752589291
1678,336,0.193407009,-0.060767123,-0.008828793,0.752064619
1679,336.2,0.183890232,-0.023240788,-0.028345181,0.749057773
1680,336.4,0.184110694,-0.005000381,-0.029195321,0.740726547
1681,336.6,0.18189008,-0.024734271,-0.025129475,0.737379645
1682,336.8,0.174216985,-0.061847469,-0.030467228,0.730674757
1683,337,0.157151092,-0.06109308,-0.015846184,0.725192754
1684,337.2,0.149779754,-0.03861205,0.009113468,0.724336283
1685,337.4,0.141706272,0.018648632,0.001840747,0.728838141
1686,337.6,0.157239206,0.041069281,-0.006322203,0.725072582
1687,337.8,0.158133985,-0.011926631,0.00491263,0.72630926
1688,338,0.152468554,-0.058105903,0.003999437,0.727037634
1689,338.2,0.134891624,-0.08330043,-0.003218053,0.727909034
1690,338.4,0.119148382,-0.055023047,-0.003372232,0.725750413
1691,338.6,0.112882405,-0.065980012,-0.003628814,0.726560142
1692,338.8,0.092756377,-0.076843416,-0.015754393,0.724298887
1693,339,0.082145039,-0.057224843,-0.030264827,0.720258384
1694,339.2,0.069866439,-0.189579914,0.0014911,0.712192956
1695,339.4,0.006313073,-0.202282874,0.00259988,0.720854825
1696,339.6,-0.01104671,-0.079577445,-0.020613904,0.713232908
1697,339.8,-0.025517905,-0.06897448,-0.007188607,0.712609263
1698,340,-0.038636502,-0.077061798,-0.000275879,0.710357465
1699,340.2,-0.056342624,-0.082389501,0.019379973,0.712498911
1700,340.4,-0.071592303,-0.07873184,0.016006035,0.718109454
1701,340.6,-0.08783536,-0.070415265,0.001500236,0.718901325
1702,340.8,-0.099758409,-0.070545362,-0.007879511,0.718709549
1703,341,-0.116053505,-0.075413986,-0.009486903,0.715749521
1704,341.2,-0.129924003,-0.007206097,-0.008687617,0.714914788
1705,341.4,-0.118935944,0.042849765,-0.005566711,0.712274474
1706,341.6,-0.112784097,0.034586629,0.005134955,0.712688103
1707,341.8,-0.105101292,0.053340638,-0.001635864,0.714328456
1708,342,-0.091447842,0.071596205,-0.004549976,0.712033758
1709,342.2,-0.07646281,0.071235184,-0.006516392,0.712508466
1710,342.4,-0.062953768,0.043643417,-0.008787748,0.709427201
1711,342.6,-0.059005444,0.029167394,-0.0073945,0.708993367
1712,342.8,-0.051286811,0.034876753,-0.00864133,0.706469401
1713,343,-0.045054743,0.03402564,-0.005668669,0.705536834
1714,343.2,-0.037676555,0.047197745,0.005528925,0.704201934
1715,343.4,-0.026175644,0.056789309,0.007073481,0.707748404
1716,343.6,-0.014960831,0.051848533,-0.003013101,0.707031326
1717,343.8,-0.005436231,0.050026295,0.000711446,0.706543164
1718,344,0.005049687,0.067892801,-0.013926779,0.707315905
1719,344.2,0.021720889,0.067564645,-0.024350122,0.700972452
1720,344.4,0.032075546,0.061042603,-0.013838378,0.697575856
1721,344.6,0.04613793,0.067465246,-0.000833713,0.695437101
1722,344.8,0.059061644,0.068388975,0.014917739,0.697242371
1723,345,0.07349352,0.067321445,0.018605689,0.701404197
1724,345.2,0.085990222,0.058945251,0.018726199,0.704684647
1725,345.4,0.097071621,0.059811018,0.008909919,0.708894676
1726,345.6,0.109914629,0.071362249,-0.003310333,0.708248614
1727,345.8,0.12561652,0.010690576,-0.011494675,0.707570543
1728,346,0.11419086,-0.069149601,-0.01754915,0.703650744
1729,346.2,0.09795668,-0.07508385,-0.007518977,0.700550883
1730,346.4,0.08415732,-0.075039849,-0.006466571,0.700643153
1731,346.6,0.06794074,-0.079770455,-0.006429139,0.697964254
1732,346.8,0.052249138,-0.068697804,0.004859695,0.698071497
1733,347,0.040461619,-0.060640664,0.010952835,0.699908132
1734,347.2,0.027992873,-0.079645497,0.017101101,0.702452631
1735,347.4,0.00860342,-0.076080028,0.007725975,0.706748572
1736,347.6,-0.002439139,-0.062864521,-0.005255438,0.705543021
1737,347.8,-0.016542389,-0.067717114,-0.012290262,0.704646397
1738,348,-0.029525984,-0.065871275,-0.002931787,0.700626916
1739,348.2,-0.042890899,-0.072402894,0.006321268,0.703473683
1740,348.4,-0.058487142,-0.065656772,-0.007250435,0.703155423
1741,348.6,-0.069153608,-0.05649383,0.001595125,0.700573509
1742,348.8,-0.081084673,-0.060022299,0.005836046,0.703793474
1743,349,-0.093162527,-0.056273214,-0.001152817,0.702907927
1744,349.2,-0.103593959,-0.052241439,0.00804683,0.703332347
1745,349.4,-0.114059103,-0.059719205,0.006286468,0.706126659
1746,349.6,-0.127481641,-0.06415873,-0.015790981,0.705846934
1747,349.8,-0.139722595,-0.066987655,-0.015809786,0.699810266
1748,350,-0.154276703,-0.028562958,0.005598243,0.69952302
1749,350.2,-0.151147778,0.037971339,0.00960539,0.702049563
1750,350.4,-0.139088168,0.05183835,0.002204488,0.703365176
1751,350.6,-0.130412438,0.050826095,-0.007348386,0.702931359
1752,350.8,-0.11875773,0.062997888,-0.016720604,0.700425821
1753,351,-0.105213283,0.061322304,-0.007336893,0.696243117
1754,351.2,-0.094228808,0.059835298,0.009197627,0.697491064
1755,351.4,-0.081279164,0.062346516,0.006597858,0.699922168
1756,351.6,-0.069290202,0.051088075,0.001213354,0.700130207
1757,351.8,-0.060843934,0.051383845,0.0011688,0.700407509
1758,352,-0.048736664,0.052362458,-0.009816223,0.700597727
1759,352.2,-0.039898951,0.040410511,-0.015511298,0.69648102
1760,352.4,-0.032572459,0.027353481,0.008096525,0.694393208
1761,352.6,-0.028957558,0.044645243,0.00685593,0.69971963
1762,352.8,-0.014714362,0.057996442,-0.010180774,0.69713558
1763,353,-0.005758982,0.044727984,-0.004077052,0.695647321
1764,353.2,0.003176832,0.041909088,0.005624951,0.695504759
1765,353.4,0.011004654,0.065098926,-0.015501577,0.697897301
1766,353.6,0.029216402,0.067982666,-0.037324776,0.689304128
1767,353.8,0.03819772,0.03549946,-0.017849638,0.682967391
1768,354,0.043416186,0.050035401,0.015554355,0.682164273
1769,354.2,0.05821188,0.061598495,0.015283482,0.689189133
1770,354.4,0.068055584,0.041910039,-0.005947673,0.688277666
1771,354.6,0.074975896,0.045244813,0.006335339,0.686810064
1772,354.8,0.086153509,-0.001960939,0.007807099,0.690811801
1773,355,0.07419152,-0.070941183,0.002809408,0.689932903
