t,x,y,v_{y},v_{x}
3.420000000E1,1.168096092E-4,5.217609329E-4,8.432873569E-5,-1.876412491E-5
3.440000000E1,1.105760961E-4,5.394783710E-4,5.723277476E-5,-3.889484053E-5
3.460000000E1,1.012516730E-4,5.446540428E-4,4.305600167E-5,-4.897305140E-5
3.480000000E1,9.098687553E-5,5.567007716E-4,9.391858727E-5,-1.925523954E-5
3.500000000E1,9.354957722E-5,5.822214777E-4,7.739412534E-5,5.857391054E-6
3.520000000E1,9.332983196E-5,5.876584218E-4,5.325104193E-5,4.695169941E-6
3.540000000E1,9.542764519E-5,6.035218944E-4,7.183204842E-5,-1.424893544E-6
3.560000000E1,9.275987454E-5,6.163912412E-4,5.128033867E-5,-9.019077134E-6
3.580000000E1,9.182001434E-5,6.240340299E-4,5.925980064E-5,-2.512961306E-6
3.600000000E1,9.175469002E-5,6.400951614E-4,6.373783612E-5,-2.079258750E-7
3.620000000E1,9.173684399E-5,6.495291644E-4,6.522565172E-5,5.421572937E-6
3.640000000E1,9.392331919E-5,6.661854221E-4,9.077465075E-5,1.922807257E-5
3.660000000E1,9.942807302E-5,6.858390247E-4,7.088459148E-5,4.266566729E-6
3.680000000E1,9.562994588E-5,6.945392587E-4,5.776682035E-5,-8.067000562E-6
3.700000000E1,9.620127279E-5,7.089457528E-4,6.044129159E-5,5.283023284E-6
3.720000000E1,9.774315520E-5,7.187157753E-4,6.943953459E-5,-1.453592017E-5
3.740000000E1,9.038690472E-5,7.367215666E-4,7.777566240E-5,-2.448104354E-5
3.760000000E1,8.795073778E-5,7.498260403E-4,6.328986665E-5,4.495318117E-7
3.780000000E1,9.056671745E-5,7.620375133E-4,7.318099860E-5,4.081408000E-6
3.800000000E1,8.958330098E-5,7.790984397E-4,8.738736984E-5,-9.518117163E-6
3.820000000E1,8.675947058E-5,7.969924612E-4,8.270865165E-5,-3.172589283E-6
3.840000000E1,8.831426526E-5,8.121819004E-4,6.833299242E-5,7.448054908E-6
3.860000000E1,8.973869254E-5,8.243256582E-4,6.408187067E-5,1.799822503E-5
3.880000000E1,9.551355528E-5,8.378146487E-4,4.989728135E-5,1.357602306E-5
3.900000000E1,9.516910177E-5,8.442845707E-4,6.306515535E-5,6.454379921E-6
3.920000000E1,9.809530725E-5,8.630407108E-4,8.688416683E-5,2.725256654E-5
3.940000000E1,1.060701284E-4,8.790382375E-4,9.604209888E-5,8.780362632E-6
3.960000000E1,1.016074523E-4,9.014575503E-4,9.710810894E-5,2.616247463E-6
3.980000000E1,1.071166274E-4,9.178814810E-4,5.531219018E-5,2.714132919E-5
4.000000000E1,1.124639840E-4,9.235824264E-4,4.941884645E-5,2.680281042E-5
4.020000000E1,1.178377515E-4,9.376490196E-4,6.539988109E-5,1.111010312E-5
4.040000000E1,1.169080252E-4,9.497423789E-4,4.581446778E-5,-6.212772444E-6
4.060000000E1,1.153526426E-4,9.559748067E-4,4.364566969E-5,7.718591224E-6
4.080000000E1,1.199954617E-4,9.672006467E-4,6.792896906E-5,1.510779404E-5
4.100000000E1,1.213957602E-4,9.831463944E-4,9.224995825E-5,7.711568408E-7
4.120000000E1,1.203039245E-4,1.004100630E-3,7.558365631E-5,1.756045260E-5
4.140000000E1,1.284199412E-4,1.013379857E-3,6.232565710E-5,1.046705994E-5
4.160000000E1,1.244907484E-4,1.029030893E-3,7.698555964E-5,-2.031170919E-5
4.180000000E1,1.202952575E-4,1.044174081E-3,7.471229872E-5,-8.713384193E-6
4.200000000E1,1.210053947E-4,1.058915812E-3,8.166625565E-5,4.987784061E-6
4.220000000E1,1.222903712E-4,1.076840583E-3,8.328468675E-5,3.510591669E-6
4.240000000E1,1.224096314E-4,1.092229687E-3,7.788982922E-5,3.941041033E-6
4.260000000E1,1.238667876E-4,1.107996515E-3,7.961621556E-5,1.107017561E-5
4.280000000E1,1.268377017E-4,1.124076173E-3,6.676257674E-5,2.591867880E-5
4.300000000E1,1.342342591E-4,1.134701545E-3,4.965160966E-5,1.951998884E-5
4.320000000E1,1.346456972E-4,1.143936817E-3,5.786438948E-5,8.305649449E-6
4.340000000E1,1.375565189E-4,1.157847301E-3,7.708338984E-5,8.524950565E-6
4.360000000E1,1.380556774E-4,1.174770173E-3,6.167343761E-5,6.925136212E-6
4.380000000E1,1.403265734E-4,1.182516676E-3,5.198685965E-5,1.038250039E-6
4.400000000E1,1.384709774E-4,1.195564917E-3,6.207502499E-5,-9.402448611E-6
4.420000000E1,1.365655939E-4,1.207346686E-3,7.310164475E-5,-1.555728124E-5
4.440000000E1,1.322480649E-4,1.224805575E-3,6.713966697E-5,-1.068430581E-5
4.460000000E1,1.322918716E-4,1.234202553E-3,4.931791540E-5,4.672889384E-6
4.480000000E1,1.341172207E-4,1.244532741E-3,2.680290489E-5,7.809631075E-6
4.500000000E1,1.354157240E-4,1.244923715E-3,3.414551789E-7,4.964333578E-6
4.520000000E1,1.361029541E-4,1.244669323E-3,-2.462893214E-5,8.453874056E-6
4.540000000E1,1.387972737E-4,1.235072142E-3,-2.828531920E-5,5.702742664E-6
4.560000000E1,1.383840512E-4,1.233355195E-3,-1.368614012E-5,2.092266625E-5
4.580000000E1,1.471663402E-4,1.229597686E-3,-2.259989727E-5,3.395519749E-5
4.600000000E1,1.519661302E-4,1.224315236E-3,-2.370022726E-5,2.715082804E-5
4.620000000E1,1.580266714E-4,1.220117595E-3,-1.857405229E-5,1.353645139E-5
4.640000000E1,1.573807107E-4,1.216885616E-3,-2.428432601E-5,4.045187100E-7
4.660000000E1,1.581884789E-4,1.210403865E-3,-1.527896859E-5,1.809677137E-6
4.680000000E1,1.581045816E-4,1.210774028E-3,-1.405969449E-6,2.778076581E-5
