t,x,y,v_{x},v_{y}
3.766000000E2,1.275891565E-3,1.214080444E-3,6.418534481E-7,-3.638392592E-5
3.768000000E2,1.273979200E-3,1.212820453E-3,-6.129946717E-6,-5.668022089E-6
3.770000000E2,1.273439586E-3,1.211813235E-3,-1.160679659E-5,-9.554577126E-7
3.772000000E2,1.269336482E-3,1.212438270E-3,-1.009798159E-5,-1.358907763E-5
3.774000000E2,1.269400393E-3,1.206377604E-3,-6.229246501E-7,-2.052532547E-5
3.776000000E2,1.269087312E-3,1.204228139E-3,-1.458384054E-5,-1.047099127E-5
3.778000000E2,1.263566857E-3,1.202189208E-3,-5.756649412E-6,-1.476113518E-5
3.780000000E2,1.266784652E-3,1.198323685E-3,1.840621972E-6,-1.969948736E-5
3.782000000E2,1.264303106E-3,1.194309413E-3,-1.188717901E-5,-2.144887904E-5
3.784000000E2,1.262029780E-3,1.189744134E-3,-3.764979204E-6,-1.575740980E-5
3.786000000E2,1.262797114E-3,1.188006449E-3,-6.710831782E-6,-6.016288015E-5
3.788000000E2,1.259345448E-3,1.165678982E-3,-5.665332457E-6,-5.292135017E-5
3.790000000E2,1.260530981E-3,1.166837909E-3,4.591753115E-6,1.401531187E-6
3.792000000E2,1.261182149E-3,1.166239594E-3,-5.748134213E-6,2.910462893E-6
3.794000000E2,1.258231728E-3,1.168002094E-3,-1.972694427E-5,7.531309375E-6
3.796000000E2,1.253291371E-3,1.169252118E-3,-2.191340991E-5,-1.217955892E-5
3.798000000E2,1.249466364E-3,1.163130270E-3,-1.378486875E-5,-2.142217456E-5
3.800000000E2,1.247777424E-3,1.160683248E-3,6.741864362E-6,-6.710234773E-6
3.802000000E2,1.252163109E-3,1.160446176E-3,1.593874951E-5,-3.982635330E-6
3.804000000E2,1.254152924E-3,1.159090194E-3,3.494531383E-6,-4.596801366E-6
3.806000000E2,1.253560922E-3,1.158607456E-3,-2.213886079E-6,-5.595680103E-6
