,t,x,y,v_{x},v_{y}
176,62.4,-0.00098,0.000989,6.120000000000001e-06,-6.21e-05
177,62.6,-0.000979,0.0009740000000000001,2.8400000000000003e-05,-6.58e-05
178,62.8,-0.0009690000000000001,0.000963,3.36e-05,-4.69e-05
179,63.0,-0.000965,0.0009559999999999999,7.68e-06,-3.82e-05
180,63.2,-0.000966,0.000947,5.420000000000001e-06,-3.87e-05
181,63.4,-0.000963,0.00094,1.76e-05,-5.73e-05
182,63.6,-0.0009590000000000001,0.000925,6.9e-06,-5.44e-05
183,63.8,-0.00096,0.000918,1.47e-05,-3.91e-05
184,64.0,-0.000953,0.0009090000000000001,2.8400000000000003e-05,-5.4600000000000006e-05
185,64.2,-0.0009490000000000001,0.0008959999999999999,5.24e-06,-5.73e-05
186,64.4,-0.000951,0.000886,7.730000000000001e-08,-7.02e-05
187,64.6,-0.0009490000000000001,0.0008680000000000001,1.2e-05,-5.54e-05
188,64.8,-0.000946,0.0008640000000000001,1.2e-05,-4.23e-05
189,65.0,-0.0009440000000000001,0.000851,7.84e-07,-5.17e-05
190,65.2,-0.000946,0.000843,5.49e-06,-4.23e-05
191,65.4,-0.0009420000000000001,0.000835,2.75e-05,-4.45e-05
192,65.6,-0.0009350000000000001,0.000825,1.62e-05,-5.44e-05
193,65.8,-0.000936,0.0008129999999999999,-6.840000000000001e-06,-5.66e-05
194,66.0,-0.0009379999999999999,0.000803,-1.3100000000000002e-05,-6.29e-05
195,66.2,-0.000941,0.000788,-5.44e-06,-5.88e-05
196,66.4,-0.00094,0.0007790000000000001,7.95e-06,-3.83e-05
197,66.6,-0.0009379999999999999,0.000772,9.71e-06,-4.68e-05
198,66.8,-0.000936,0.00076,1.6100000000000002e-05,-4.46e-05
199,67.0,-0.000931,0.000754,1.55e-05,-3.12e-05
200,67.2,-0.00093,0.000748,5.24e-06,-3.95e-05
201,67.4,-0.000929,0.0007390000000000001,6.690000000000001e-06,-5.4600000000000006e-05
202,67.6,-0.0009270000000000001,0.000726,1.4500000000000002e-05,-5.36e-05
203,67.8,-0.000923,0.0007170000000000001,1.58e-05,-4.49e-05
204,68.0,-0.0009209999999999999,0.000708,5.83e-06,-5.45e-05
205,68.2,-0.0009209999999999999,0.000695,-1.32e-05,-4.8e-05
206,68.4,-0.000926,0.000689,-2.2100000000000002e-05,-5.5599999999999996e-05
207,68.6,-0.00093,0.000673,1.1900000000000001e-05,-6.62e-05
208,68.8,-0.0009209999999999999,0.000662,2.51e-05,-5.25e-05
209,69.0,-0.00092,0.000652,5.65e-06,-4.4999999999999996e-05
210,69.2,-0.0009190000000000001,0.000644,-4.6400000000000005e-06,-4.7600000000000005e-05
211,69.4,-0.0009220000000000001,0.000633,-1.4e-06,-6.1e-05
212,69.6,-0.0009190000000000001,0.00062,3.98e-06,-6.47e-05
213,69.8,-0.00092,0.000607,9.129999999999999e-06,-5.7799999999999995e-05
214,70.0,-0.0009159999999999999,0.000597,1.3100000000000002e-05,-4.67e-05
215,70.2,-0.000915,0.000589,1.1599999999999999e-05,-4.85e-05
216,70.4,-0.0009109999999999999,0.000578,6.6e-06,-4.97e-05
217,70.6,-0.000912,0.000569,1.2e-05,-5.18e-05
218,70.8,-0.0009059999999999999,0.0005570000000000001,6.39e-06,-5.39e-05
219,71.0,-0.00091,0.0005470000000000001,-1.33e-05,-5.8700000000000004e-05
220,71.2,-0.000912,0.0005329999999999999,-6.02e-06,-5.75e-05
221,71.4,-0.000912,0.000524,-4.5800000000000005e-07,-4.06e-05
222,71.6,-0.000912,0.000517,1.1e-06,-3.2300000000000006e-05
223,71.8,-0.0009109999999999999,0.0005110000000000001,-2.73e-06,-2.83e-05
224,72.0,-0.000913,0.000506,-1.04e-05,-5.4600000000000006e-05
225,72.2,-0.0009159999999999999,0.000489,-8.370000000000001e-06,-6.02e-05
226,72.4,-0.0009159999999999999,0.00048200000000000006,-7.57e-06,-5.6300000000000006e-05
227,72.6,-0.0009190000000000001,0.000467,-9.49e-06,-5.5100000000000004e-05
228,72.8,-0.00092,0.00046,-1.35e-05,-3.65e-05
229,73.0,-0.000924,0.00045200000000000004,-1.6600000000000002e-06,-4.1400000000000003e-05
230,73.2,-0.0009209999999999999,0.000443,1.43e-05,-4.0300000000000004e-05
231,73.4,-0.000918,0.000436,1.34e-05,-5.1200000000000004e-05
232,73.6,-0.000915,0.000423,6.7799999999999995e-06,-6.510000000000001e-05
233,73.8,-0.0009159999999999999,0.00041,4.970000000000001e-06,-5.31e-05
234,74.0,-0.000913,0.00040100000000000004,1.6e-05,-5.0900000000000004e-05
235,74.2,-0.0009090000000000001,0.00039000000000000005,1.91e-05,-6.1e-05
236,74.4,-0.0009059999999999999,0.000377,1.17e-05,-5.94e-05
237,74.6,-0.0009050000000000001,0.000366,1.18e-05,-4.5600000000000004e-05
238,74.8,-0.0009009999999999999,0.000359,4.13e-06,-4.1099999999999996e-05
239,75.0,-0.000903,0.00035,-5.26e-06,-6.05e-05
240,75.2,-0.000903,0.000335,1.43e-05,-5.36e-05
241,75.4,-0.000897,0.00032799999999999995,1.41e-05,-3.89e-05
242,75.6,-0.000897,0.000319,-7.590000000000001e-07,-4.08e-05
243,75.8,-0.000897,0.000312,-4.4e-06,-3.84e-05
244,76.0,-0.0008990000000000001,0.000304,-1.6400000000000002e-05,-5.21e-05
245,76.2,-0.0009040000000000001,0.000291,-7.33e-06,-5.74e-05
246,76.4,-0.000902,0.00028100000000000005,9.66e-06,-5.27e-05
247,76.6,-0.0009000000000000001,0.00027,8.3e-06,-5.04e-05
248,76.8,-0.0008990000000000001,0.00026000000000000003,1.75e-06,-3.76e-05
249,77.0,-0.0008990000000000001,0.000255,-2.97e-06,-2.52e-05
250,77.2,-0.0009000000000000001,0.00025,-4.13e-06,-4.62e-05
